Gene stable ID	Gene name
AGAP003986	
AGAP004662	
AGAP004504	
AGAP001515	
AGAP002119	
AGAP002083	
AGAP004541	
AGAP001197	GALE10
AGAP004317	
AGAP001376	SRPN17
AGAP002275	Gr2
AGAP002451	SCRB1
AGAP002612	CPR7
AGAP002738	SCRB5
AGAP002811	CLIPD4
AGAP002815	CLIPA15
AGAP003062	TUBE
AGAP004118	SCRAL1
AGAP000940	CTL7
AGAP004456	GNBPB5
AGAP004643	SCRB6
AGAP002492	
AGAP002493	
AGAP003438	
AGAP003439	
AGAP004353	
AGAP004674	
AGAP001230	
AGAP001439	
AGAP000565	TRXR
AGAP000567	
AGAP000569	
AGAP000570	
AGAP013413	
AGAP000315	CLIPC6
AGAP000573	CLIPC4
AGAP000576	
AGAP000579	
AGAP000580	OBP38
AGAP000581	
AGAP000578	
AGAP000577	
AGAP000575	
AGAP000574	
AGAP000566	
AGAP000564	
AGAP000563	
AGAP013381	
AGAP000065	
AGAP000067	
AGAP000068	NFI
AGAP007278	
AGAP000072	
AGAP013127	
AGAP013356	
AGAP000066	
AGAP000069	
AGAP000070	
AGAP000071	
AGAP000073	
AGAP000074	
AGAP000585	
AGAP000587	
AGAP000588	
AGAP000591	
AGAP000592	
AGAP013410	
AGAP000594	
AGAP000597	
AGAP000601	
AGAP000604	
AGAP000603	
AGAP000602	
AGAP013348	
AGAP000599	
AGAP000598	
AGAP000596	
AGAP000595	
AGAP000589	
AGAP000605	
AGAP000606	GPRNNA19
AGAP000609	SG1e
AGAP000610	SG1f
AGAP000611	SG1d
AGAP000612	SG1
AGAP000615	
AGAP000617	
AGAP000619	
AGAP000621	
AGAP000620	
AGAP000618	
AGAP000616	
AGAP000614	
AGAP000607	SG1c
AGAP000622	
AGAP000624	
AGAP000625	
AGAP000627	
AGAP000628	
AGAP013360	
AGAP000633	
AGAP000635	
AGAP000636	
AGAP000637	
AGAP000638	OBP32
AGAP000640	OBP33
AGAP000639	
AGAP000644	OBP37
AGAP000643	OBP36
AGAP000642	OBP35
AGAP000641	OBP34
AGAP000634	
AGAP000631	
AGAP000630	
AGAP000629	
AGAP013491	
AGAP000626	
AGAP000623	
AGAP000075	
AGAP000647	
AGAP000648	
AGAP000654	RpS30
AGAP000656	
AGAP000657	
AGAP000659	
AGAP000658	GPRGHP3
AGAP000655	RpS14-1
AGAP000653	
AGAP000652	mRpL38
AGAP000651	Actin5C
AGAP000650	
AGAP000649	
AGAP000646	
AGAP000660	
AGAP000662	
AGAP000666	
AGAP000667	GPRDOP2
AGAP000668	
AGAP000670	
AGAP000673	
AGAP000672	
AGAP000671	
AGAP000669	
AGAP000663	
AGAP000676	
AGAP000678	
AGAP000679	
AGAP000681	
AGAP000684	
AGAP000686	
AGAP000685	
AGAP000682	
AGAP000680	
AGAP012986	
AGAP000675	
AGAP000674	
AGAP000687	
AGAP000688	
AGAP000694	CEC3
AGAP013464	
AGAP013084	
AGAP000696	
AGAP013437	
AGAP000695	
AGAP000693	CEC1
AGAP000692	CEC2
AGAP000691	
AGAP013028	
AGAP000690	
AGAP000689	
AGAP000697	
AGAP000698	
AGAP000700	
AGAP000702	
AGAP000703	
AGAP013152	
AGAP000706	
AGAP000707	
AGAP000708	
AGAP000713	
AGAP000711	
AGAP013372	
AGAP000705	
AGAP013449	
AGAP000704	
AGAP000699	
AGAP013406	
AGAP000079	
AGAP000081	
AGAP000083	
AGAP000084	
AGAP000088	CYP4H19
AGAP013490	CYP4H24
AGAP013099	
AGAP000086	
AGAP000085	CPR129
AGAP000082	
AGAP000080	
AGAP000078	
AGAP000076	
AGAP000018	
AGAP013520	IR7x
AGAP013172	IR7y
AGAP000715	
AGAP013040	
AGAP013409	IR7s
AGAP000714	IR7n
AGAP013154	IR7h.1
AGAP000718	
AGAP000720	
AGAP000721	
AGAP000723	
AGAP000727	
AGAP000728	
AGAP000726	
AGAP000725	
AGAP000724	
AGAP000719	Ahcy13
AGAP000717	
AGAP000733	
AGAP000734	
AGAP000736	
AGAP013422	
AGAP013205	
AGAP000739	RpS10
AGAP000738	
AGAP013306	
AGAP000737	
AGAP000735	
AGAP000732	
AGAP000731	
AGAP000740	
AGAP000741	
AGAP013043	
AGAP000743	
AGAP000747	
AGAP000749	
AGAP000750	
AGAP000751	
AGAP000754	
AGAP000752	
AGAP000748	
AGAP000745	
AGAP000744	
AGAP013042	
AGAP013276	
AGAP013076	
AGAP013440	
AGAP000755	
AGAP000757	
AGAP000759	mRpL32
AGAP000760	
AGAP000763	
AGAP000768	
AGAP000772	
AGAP000773	
AGAP000777	
AGAP000779	
AGAP000778	
AGAP000776	
AGAP000774	
AGAP000771	
AGAP000770	
AGAP000769	
AGAP000767	
AGAP000765	
AGAP000762	
AGAP000761	GSTT1
AGAP000758	
AGAP000756	
AGAP000780	
AGAP000782	
AGAP000781	
AGAP000783	
AGAP000784	
AGAP000786	
AGAP000787	
AGAP013147	
AGAP000789	
AGAP000792	
AGAP013289	
AGAP000794	
AGAP000793	
AGAP000791	
AGAP000790	
AGAP000788	
AGAP000785	
AGAP000795	
AGAP000797	
AGAP028433	
AGAP000803	GLURIIa
AGAP000801	GLURIIb
AGAP000798	GLURIIc
AGAP028437	
AGAP000805	
AGAP000806	
AGAP000809	
AGAP000812	
AGAP000814	
AGAP000815	INTB
AGAP000813	
AGAP000810	
AGAP013022	
AGAP000808	
AGAP000807	
AGAP000817	
AGAP000816	
AGAP013474	
AGAP013173	
AGAP013424	
AGAP000818	CYP9K1
AGAP012997	
AGAP000090	
AGAP000092	
AGAP000096	
AGAP000097	
AGAP000098	APG1
AGAP000100	
AGAP000102	
AGAP000091	
AGAP000093	
AGAP000094	
AGAP000095	
AGAP001493	
AGAP000104	
AGAP000819	
AGAP000821	
AGAP000822	
AGAP000823	
AGAP000826	
AGAP000829	
AGAP000831	
AGAP000832	
AGAP000834	
AGAP000835	
AGAP013506	
AGAP028624	
AGAP028625	
AGAP000833	MIP
AGAP000830	CASPS7
AGAP000825	
AGAP000824	
AGAP000820	CPR125
AGAP000840	
AGAP013101	
AGAP000842	
AGAP000847	
AGAP000850	
AGAP000853	
AGAP000852	
AGAP000851	
AGAP000849	
AGAP000848	
AGAP000844	
AGAP000843	
AGAP000841	
AGAP000856	
AGAP012991	
AGAP000859	
AGAP000860	
AGAP000862	
AGAP000861	
AGAP013522	
AGAP000858	
AGAP013097	
AGAP000857	
AGAP000855	
AGAP000854	
AGAP000863	
AGAP000864	
AGAP000868	
AGAP000869	
AGAP000867	
AGAP000865	
AGAP000866	
AGAP000870	
AGAP000874	
AGAP000871	
AGAP000105	
AGAP000875	
AGAP000876	
AGAP000878	
AGAP000884	
AGAP000887	
AGAP000888	GSTT2
AGAP000886	
AGAP000885	
AGAP000883	
AGAP000882	
AGAP000881	
AGAP000880	
AGAP000879	
AGAP000877	CYP4G17
AGAP000889	
AGAP000891	
AGAP000892	
AGAP000897	
AGAP000898	
AGAP000896	
AGAP000894	
AGAP000893	
AGAP000890	mRpS29
AGAP000899	
AGAP000900	
AGAP000903	
AGAP000904	
AGAP000906	
AGAP000907	
AGAP000909	
AGAP000911	
AGAP000912	
AGAP000913	
AGAP000908	
AGAP000901	
AGAP000915	
AGAP000917	
AGAP013104	
AGAP000920	
AGAP013428	
AGAP013514	
AGAP000922	
AGAP000924	
AGAP000927	
AGAP000926	
AGAP013534	
AGAP000923	
AGAP000921	
AGAP013444	
AGAP000919	
AGAP013235	
AGAP012998	
AGAP000918	
AGAP000916	
AGAP000928	
AGAP000933	APG10
AGAP013317	
AGAP000934	
AGAP000935	
AGAP000932	
AGAP000931	
AGAP000930	
AGAP013495	
AGAP012964	
AGAP000106	
AGAP000110	
AGAP000112	
AGAP000115	GPRNPY4
AGAP000117	
AGAP013279	
AGAP012956	
AGAP000121	
AGAP000120	
AGAP000119	
AGAP000118	
AGAP000116	
AGAP000114	
AGAP000113	
AGAP013390	
AGAP000111	
AGAP000109	
AGAP000108	OEH
AGAP000107	
AGAP013433	
AGAP000937	TWDL2
AGAP000938	
AGAP000939	
AGAP000941	
AGAP000942	
AGAP000944	
AGAP013136	
AGAP000948	
AGAP000951	
AGAP013002	
AGAP000953	RpL10-1
AGAP000954	
AGAP000961	
AGAP000962	alpha7
AGAP000958	
AGAP000957	
AGAP000955	
AGAP000952	RpL37
AGAP000950	
AGAP000949	
AGAP000947	GSTU1
AGAP000946	
AGAP000945	
AGAP000943	
AGAP000960	
AGAP000964	
AGAP000965	
AGAP000966	beta1
AGAP000970	
AGAP000973	
AGAP000971	
AGAP000969	
AGAP000968	
AGAP000967	
AGAP000963	
AGAP000974	
AGAP000977	
AGAP000978	
AGAP000981	
AGAP000982	
AGAP000983	
AGAP000984	
AGAP000985	
AGAP000991	
AGAP000992	
AGAP000994	
AGAP000996	
AGAP000997	
AGAP000995	
AGAP000990	
AGAP000989	CPAP3-A1a
AGAP000988	CPAP3-A1c
AGAP000987	CPAP3-A1b
AGAP000986	CPAP3-D
AGAP013093	
AGAP000979	
AGAP000976	
AGAP000975	
AGAP000998	
AGAP013460	
AGAP001005	
AGAP013024	
AGAP013251	
AGAP013027	
AGAP001002	
AGAP000999	TOLL5A
AGAP001006	
AGAP001007	
AGAP001008	
AGAP001009	
AGAP013526	
AGAP001014	
AGAP001010	
AGAP001011	
AGAP001012	Or36
AGAP001013	
AGAP001015	
AGAP001018	
AGAP001022	GPRCCK1
AGAP001019	
AGAP001021	
AGAP001023	
AGAP001024	
AGAP001025	
AGAP013181	
AGAP001026	
AGAP001027	
AGAP001028	
AGAP001029	
AGAP001030	
AGAP001032	
AGAP001033	
AGAP001036	
AGAP001031	
AGAP001034	
AGAP001035	
AGAP001037	
AGAP001038	
AGAP000008	
AGAP000012	TTRNA1
AGAP000013	
AGAP000015	
AGAP000016	SCRB10
AGAP000017	
AGAP000002	KIBRLG
AGAP000005	
AGAP000007	IGL1
AGAP000009	
AGAP000010	
AGAP000011	
AGAP000014	
AGAP001039	CYP307A1
AGAP001041	
AGAP001043	arm
AGAP001044	
AGAP001045	
AGAP001042	
AGAP001040	
AGAP013541	
AGAP000123	CTLSE2
AGAP000126	
AGAP000127	
AGAP013435	
AGAP013373	
AGAP012973	
AGAP000130	
AGAP000131	
AGAP028629	
AGAP000136	
AGAP000138	alpha4
AGAP000139	
AGAP000140	IR100a
AGAP000142	
AGAP000145	
AGAP000144	
AGAP028435	
AGAP000143	
AGAP000141	
AGAP000137	
AGAP000133	
AGAP000132	
AGAP000129	
AGAP000128	
AGAP000124	
AGAP013126	
AGAP001047	
AGAP013064	
AGAP001046	
AGAP001048	
AGAP001051	
AGAP001050	
AGAP001052	
AGAP001053	
AGAP013021	
AGAP001057	
AGAP001058	
AGAP001056	
AGAP001061	
AGAP001065	
AGAP001069	
AGAP001068	
AGAP001064	
AGAP001070	
AGAP001072	
AGAP000146	
AGAP000149	
AGAP000153	
AGAP013500	
AGAP000154	
AGAP000155	
AGAP000152	
AGAP000151	
AGAP000150	SG6
AGAP000147	
AGAP001073	
AGAP001076	CYP4G16
AGAP001078	
AGAP001079	
AGAP001082	
AGAP001081	
AGAP001083	
AGAP001084	
AGAP013547	
AGAP001087	
AGAP001088	
AGAP001089	
AGAP001091	
AGAP013312	
AGAP001090	
AGAP013341	
AGAP001092	
AGAP001093	
AGAP001094	
AGAP013158	
AGAP000156	
AGAP000019	
AGAP028452	
AGAP000020	
AGAP013504	
AGAP000021	
AGAP000028	
AGAP000032	
AGAP000033	
AGAP000037	
AGAP000039	
AGAP000038	
AGAP000035	
AGAP000025	
AGAP000023	
AGAP000022	
AGAP000029	
AGAP000158	
AGAP000159	
AGAP000164	
AGAP000167	
AGAP000168	GPRFZ3
AGAP000171	
AGAP000173	
AGAP000175	
AGAP012978	
AGAP000177	CPR128
AGAP000178	
AGAP000179	
AGAP028627	
AGAP028628	
AGAP013407	
AGAP000172	
AGAP000170	
AGAP000169	
AGAP000166	
AGAP000165	GSTMS1
AGAP000163	GSTMS2
AGAP000162	
AGAP000161	
AGAP000160	
AGAP000180	
AGAP000181	
AGAP000183	
AGAP000184	
AGAP000187	
AGAP000188	
AGAP000189	
AGAP000190	
AGAP000192	CYP4C26
AGAP000193	CYP4C37
AGAP000194	CYP4C25
AGAP000196	
AGAP000182	
AGAP000185	
AGAP000186	
AGAP013399	
AGAP000191	
AGAP000195	
AGAP000198	
AGAP000202	
AGAP000204	
AGAP000205	
AGAP000206	
AGAP000209	
AGAP000210	
AGAP000211	
AGAP000213	
AGAP000214	
AGAP000208	
AGAP000207	
AGAP000203	
AGAP028440	
AGAP000201	
AGAP000200	
AGAP000199	
AGAP000215	
AGAP028448	
AGAP000216	
AGAP000217	
AGAP000218	
AGAP000219	
AGAP000222	
AGAP000220	
AGAP000223	
AGAP000225	
AGAP000230	Or52
AGAP012975	
AGAP000228	
AGAP000226	Or41
AGAP013512	
AGAP013530	
AGAP000235	
AGAP000236	
AGAP000238	
AGAP000237	
AGAP000234	
AGAP000233	
AGAP000240	
AGAP000242	
AGAP000244	
AGAP000246	
AGAP000248	
AGAP000250	
AGAP000252	
AGAP013046	
AGAP000253	
AGAP000251	
AGAP000249	
AGAP000247	
AGAP000245	
AGAP000243	
AGAP000241	
AGAP000239	
AGAP000254	
AGAP013258	
AGAP000260	
AGAP000261	
AGAP000262	
AGAP000264	
AGAP000267	
AGAP000270	
AGAP000271	
AGAP000272	
AGAP000269	
AGAP000268	
AGAP000266	
AGAP000258	
AGAP000256	IR93a
AGAP000255	
AGAP000273	
AGAP000274	
AGAP000283	
AGAP000286	
AGAP000291	
AGAP000293	IR100h
AGAP012953	
AGAP000275	
AGAP000277	
AGAP000278	OBP9
AGAP000279	OBP8
AGAP000280	
AGAP000281	
AGAP000284	CYP315A1
AGAP000285	
AGAP000287	
AGAP000288	
AGAP000289	
AGAP000290	
AGAP000292	
AGAP000040	
AGAP000043	
AGAP000044	
AGAP000045	GPROAR1
AGAP000046	
AGAP000042	
AGAP000041	
AGAP000295	
AGAP000296	
AGAP000297	
AGAP000298	
AGAP000299	
AGAP000301	
AGAP000304	
AGAP000305	
AGAP000306	
AGAP000308	
AGAP000310	
AGAP000311	
AGAP000312	
AGAP013049	
AGAP000303	
AGAP000300	
AGAP000294	
AGAP000307	
AGAP000309	
AGAP013392	
AGAP000313	
AGAP000321	
AGAP000322	
AGAP000324	
AGAP000325	
AGAP000326	
AGAP013047	
AGAP000323	
AGAP013441	
AGAP000316	
AGAP000320	
AGAP000319	
AGAP000317	
AGAP000314	
AGAP000329	alpha3
AGAP000337	
AGAP000338	
AGAP000342	
AGAP000343	
AGAP013476	
AGAP000344	CPR127
AGAP000345	CPR126
AGAP000331	
AGAP000330	
AGAP000328	
AGAP000327	
AGAP000332	
AGAP000334	
AGAP000336	
AGAP000339	
AGAP000340	
AGAP000341	GALE2
AGAP000346	SPZ1
AGAP000349	
AGAP013397	
AGAP000347	CAPA
AGAP000348	
AGAP000352	TWDL1
AGAP000351	GPRNPY1
AGAP000354	
AGAP000356	
AGAP000358	
AGAP000355	
AGAP028410	
AGAP000357	
AGAP000359	
AGAP000360	
AGAP000361	
AGAP000368	
AGAP000375	
AGAP000376	
AGAP000378	
AGAP000379	PBD3
AGAP000382	CPF4
AGAP013067	
AGAP000380	
AGAP000377	
AGAP000374	
AGAP000372	
AGAP000369	GPRNNA10
AGAP000367	
AGAP000366	
AGAP000365	
AGAP000364	
AGAP000363	
AGAP000383	
AGAP000385	
AGAP001067	
AGAP000392	
AGAP000393	
AGAP000394	
AGAP000396	TPX1
AGAP000398	
AGAP000384	
AGAP000386	
AGAP000387	
AGAP000389	
AGAP000390	
AGAP000391	
AGAP013009	
AGAP000395	
AGAP000397	
AGAP000400	
AGAP000406	
AGAP000408	
AGAP000410	
AGAP000412	
AGAP000414	
AGAP000418	
AGAP000419	
AGAP000417	
AGAP000416	
AGAP000415	
AGAP000413	
AGAP000411	
AGAP000407	
AGAP000405	
AGAP000403	
AGAP000402	
AGAP000401	
AGAP000399	
AGAP000429	
AGAP000431	
AGAP000432	
AGAP000436	
AGAP013308	TWDL7
AGAP013080	TWDL5
AGAP013175	TWDL4
AGAP013421	TWDL3
AGAP000437	
AGAP000434	
AGAP000433	
AGAP000430	
AGAP000428	
AGAP000427	
AGAP000426	
AGAP000420	
AGAP000422	
AGAP000425	
AGAP000423	
AGAP013129	
AGAP000424	
AGAP013000	
AGAP000421	
AGAP000049	
AGAP000051	HPX5
AGAP000054	
AGAP013447	
AGAP000055	
AGAP013380	
AGAP000061	
AGAP000062	
AGAP000063	
AGAP000058	
AGAP000057	
AGAP000056	
AGAP000053	
AGAP012954	
AGAP000048	
AGAP000047	CPR130
AGAP000438	
AGAP000439	
AGAP000440	ABCD2
AGAP000446	
AGAP000447	
AGAP000452	
AGAP000456	
AGAP000454	
AGAP000458	
AGAP000460	
AGAP000457	
AGAP000453	
AGAP000449	
AGAP013275	
AGAP000448	
AGAP000445	GPRADS
AGAP000444	
AGAP000443	CTL5
AGAP000442	
AGAP000441	
AGAP013319	TWDL6
AGAP000463	
AGAP000466	ACE2
AGAP000467	
AGAP000468	
AGAP000470	
AGAP000471	
AGAP000469	
AGAP000462	
AGAP000461	
AGAP000474	
AGAP000473	
AGAP000472	
AGAP013210	
AGAP000475	
AGAP000477	
AGAP000479	
AGAP000481	
AGAP000483	
AGAP000482	
AGAP000480	
AGAP000478	
AGAP000476	
AGAP000484	
AGAP000485	
AGAP000492	
AGAP000494	
AGAP013265	
AGAP000493	
AGAP000491	
AGAP000489	
AGAP000488	
AGAP013262	
AGAP000496	
AGAP000498	
AGAP000500	Cpr
AGAP028626	
AGAP013382	
AGAP000502	
AGAP000506	ABCG2
AGAP000507	
AGAP000509	
AGAP000508	mRpL22
AGAP000499	
AGAP000497	
AGAP000495	
AGAP000504	
AGAP000064	plexA
AGAP000512	
AGAP028436	
AGAP000513	
AGAP000514	
AGAP000516	
AGAP000515	
AGAP000519	
AGAP000520	
AGAP000523	
AGAP000526	
AGAP000528	
AGAP000530	
AGAP000531	
AGAP000529	
AGAP000522	
AGAP000521	
AGAP000532	
AGAP013259	
AGAP000534	
AGAP013287	
AGAP000537	TWDL8
AGAP028091	
AGAP000540	
AGAP000541	RpS15a-1
AGAP000539	
AGAP000538	TWDL9
AGAP000536	PGRPS1
AGAP013521	
AGAP012976	
AGAP000535	
AGAP000533	
AGAP013283	
AGAP013055	
AGAP000543	
AGAP000544	
AGAP000546	
AGAP000548	SG1b
AGAP000550	
AGAP000551	
AGAP000553	w
AGAP000555	
AGAP000558	
AGAP000560	
AGAP000561	
AGAP000559	
AGAP000554	
AGAP000552	
AGAP000549	
AGAP000547	
AGAP000545	
AGAP000562	
AGAP000232	
AGAP000804	GPXH2
AGAP013034	IAP8
AGAP000099	STAT2
AGAP028454	
AGAP000388	TRAF6
AGAP000571	CLIPC5
AGAP000572	CLIPC10
AGAP000929	CTLSE1
AGAP001433	CLIPD3
AGAP001004	TOLL1A
AGAP001085	
AGAP010310	
AGAP010311	
AGAP010312	
AGAP010313	
AGAP010314	
AGAP010315	
AGAP010316	
AGAP010317	
AGAP010318	
AGAP010319	
AGAP010320	
AGAP010321	
AGAP010322	
AGAP010323	
AGAP010324	
AGAP010326	
AGAP010327	
AGAP010328	
AGAP010329	
AGAP010330	
AGAP010331	
AGAP010332	
AGAP011605	
AGAP010334	
AGAP010335	
AGAP010336	
AGAP010337	
AGAP010338	mRpL23
AGAP028211	
AGAP010339	
AGAP010340	
AGAP010341	
AGAP010342	
AGAP010343	
AGAP010344	
AGAP010345	
AGAP010346	
AGAP010347	CuSOD3
AGAP028083	
AGAP010348	
AGAP010349	
AGAP010350	
AGAP010351	
AGAP010352	
AGAP010353	
AGAP010354	
AGAP010355	
AGAP010356	
AGAP010357	
AGAP010358	
AGAP010359	
AGAP010360	
AGAP010361	
AGAP010362	
AGAP010363	
AGAP010364	
AGAP010365	
AGAP010366	
AGAP010367	
AGAP010368	
AGAP010369	CPR112
AGAP028130	
AGAP010370	
AGAP010371	
AGAP010372	
AGAP010373	
AGAP028219	
AGAP012027	
AGAP010376	
AGAP010542	
AGAP010378	
AGAP010379	
AGAP010380	
AGAP010381	
AGAP010382	
AGAP028166	
AGAP010383	
AGAP010384	
AGAP010385	
AGAP010386	
AGAP010387	
AGAP010388	
AGAP010389	
AGAP010390	COE12O
AGAP010391	
AGAP010392	
AGAP010393	
AGAP010394	
AGAP010395	
AGAP010396	
AGAP010397	
AGAP010398	
AGAP010399	
AGAP010400	
AGAP010401	
AGAP010402	
AGAP010403	
AGAP010404	GSTS1
AGAP028108	
AGAP010405	
AGAP010406	
AGAP010407	
AGAP010408	
AGAP010409	OBP22
AGAP010410	
AGAP010411	IR8a
AGAP010412	
AGAP010413	
AGAP010414	CYP4C28
AGAP010415	
AGAP010416	ABCA8
AGAP010417	
AGAP010418	
AGAP010419	
AGAP010420	
AGAP010421	
AGAP010422	
AGAP010424	
AGAP010425	
AGAP010426	
AGAP010427	
AGAP010428	
AGAP010429	
AGAP010430	
AGAP010431	
AGAP010432	
AGAP010433	
AGAP011870	MMP2
AGAP010435	
AGAP010436	
AGAP010437	ECH
AGAP028099	
AGAP010438	
AGAP010439	
AGAP010440	
AGAP010441	
AGAP010442	Fz2
AGAP028094	
AGAP010443	
AGAP010444	
AGAP010445	
AGAP010446	
AGAP010447	
AGAP010448	
AGAP010449	
AGAP010450	mRpL2
AGAP010451	
AGAP027995	
AGAP010453	
AGAP010454	
AGAP010455	
AGAP010456	
AGAP010457	
AGAP010458	
AGAP010459	
AGAP010460	
AGAP028034	
AGAP010462	
AGAP010463	
AGAP010464	
AGAP010465	
AGAP011303	
AGAP005205	PGRPLA
AGAP010468	
AGAP010473	
AGAP010496	
AGAP010471	
AGAP027985	
AGAP028107	
AGAP010474	
AGAP010475	
AGAP010476	
AGAP010477	
AGAP010478	
AGAP027992	
AGAP010479	
AGAP010480	
AGAP010481	
AGAP010482	
AGAP010483	
AGAP010484	
AGAP010485	
AGAP010486	GPRALS3
AGAP028182	
AGAP010487	
AGAP010488	
AGAP010489	OBP4
AGAP010490	
AGAP010491	
AGAP010492	
AGAP010493	
AGAP010494	
AGAP028040	
AGAP028159	
AGAP010497	
AGAP010498	
AGAP010499	AD20590
AGAP010500	
AGAP010501	
AGAP010502	
AGAP010503	
AGAP010504	Or43
AGAP010505	Or44
AGAP010506	
AGAP010507	Or24
AGAP028072	
AGAP010508	
AGAP010509	
AGAP010510	
AGAP010511	
AGAP010512	
AGAP010513	GPRMAC1
AGAP028064	LRIM16B
AGAP010514	
AGAP010515	
AGAP010516	
AGAP010518	
AGAP010519	
AGAP028157	
AGAP010520	
AGAP028148	
AGAP012022	
AGAP028146	
AGAP027981	
AGAP010531	
AGAP010534	
AGAP010535	
AGAP010536	
AGAP010537	
AGAP010538	
AGAP010539	
AGAP010540	
AGAP010377	
AGAP028198	
AGAP010543	
AGAP010544	
AGAP010545	
AGAP010546	
AGAP010547	CLIPE5
AGAP010548	
AGAP010549	
AGAP010550	
AGAP010551	
AGAP010552	
AGAP010553	
AGAP010554	
AGAP010555	
AGAP010556	
AGAP010557	
AGAP010558	
AGAP010559	
AGAP028699	
AGAP028700	
AGAP010562	
AGAP010563	
AGAP010564	
AGAP010565	
AGAP010566	
AGAP010567	
AGAP010568	
AGAP010571	
AGAP010572	
AGAP028443	
AGAP010573	
AGAP010574	
AGAP010575	
AGAP010576	
AGAP010577	
AGAP028697	
AGAP010580	
AGAP010581	
AGAP010582	ABCE2
AGAP010583	
AGAP010585	
AGAP010586	
AGAP010587	
AGAP010588	
AGAP010589	
AGAP010590	
AGAP010591	RpS20
AGAP010592	RpS7
AGAP010593	
AGAP010594	
AGAP010595	
AGAP010596	
AGAP010597	
AGAP010598	
AGAP010599	
AGAP010600	
AGAP010601	
AGAP010602	
AGAP010603	
AGAP010604	
AGAP010605	
AGAP010606	
AGAP010607	
AGAP010608	
AGAP010609	
AGAP010610	
AGAP010611	
AGAP010612	
AGAP010613	
AGAP010614	
AGAP010615	
AGAP010616	
AGAP010617	
AGAP010618	
AGAP010619	
AGAP010620	
AGAP010621	
AGAP010622	
AGAP010623	
AGAP028432	
AGAP010624	
AGAP010625	
AGAP010626	
AGAP010627	
AGAP010628	
AGAP010629	
AGAP010630	
AGAP010631	
AGAP010632	
AGAP010633	
AGAP010634	
AGAP010635	
AGAP010637	
AGAP010638	
AGAP010639	
AGAP010640	
AGAP010641	
AGAP010642	
AGAP010643	
AGAP010644	
AGAP010645	
AGAP010646	
AGAP010647	SG8
AGAP028413	
AGAP010648	OBP44
AGAP010649	
AGAP010650	OBP45
AGAP010653	
AGAP010654	
AGAP010655	
AGAP010656	
AGAP010657	
AGAP010658	
AGAP010659	
AGAP010661	
AGAP010662	
AGAP010663	
AGAP010670	
AGAP010671	
AGAP010672	
AGAP010673	
AGAP010675	LRIM18
AGAP010676	
AGAP010677	
AGAP010678	
AGAP010679	TIM10
AGAP010680	
AGAP010681	
AGAP010682	
AGAP010683	
AGAP010684	
AGAP010685	
AGAP010686	
AGAP010687	
AGAP010688	
AGAP010689	
AGAP010690	
AGAP010691	
AGAP028154	
AGAP010693	
AGAP010694	
AGAP010695	
AGAP010696	
AGAP010697	
AGAP010698	
AGAP010699	
AGAP010700	
AGAP010701	
AGAP028441	
AGAP010702	
AGAP010703	
AGAP010704	
AGAP010705	
AGAP010706	
AGAP010707	
AGAP010710	
AGAP010711	
AGAP010712	
AGAP010713	
AGAP010714	
AGAP010715	
AGAP010716	
AGAP010718	
AGAP010719	
AGAP010720	
AGAP010721	
AGAP010722	
AGAP010723	
AGAP010724	
AGAP010725	
AGAP010726	
AGAP010727	
AGAP010728	
AGAP010729	
AGAP010730	
AGAP010731	CLIPA8
AGAP010732	
AGAP010733	
AGAP010734	HPX1
AGAP010735	HPX12
AGAP028407	
AGAP010736	
AGAP010737	
AGAP010738	
AGAP010739	
AGAP010740	
AGAP010741	
AGAP010742	
AGAP010743	
AGAP010744	
AGAP010745	
AGAP010746	
AGAP010748	
AGAP010750	
AGAP010751	
AGAP010752	
AGAP010753	
AGAP010754	
AGAP010755	
AGAP010756	
AGAP010757	
AGAP010758	
AGAP010759	
AGAP010760	
AGAP010761	
AGAP010762	
AGAP010763	
AGAP010764	
AGAP010765	
AGAP010766	
AGAP010767	
AGAP010768	
AGAP010769	
AGAP010770	
AGAP010771	
AGAP010772	
AGAP010773	
AGAP010774	
AGAP010775	
AGAP010776	
AGAP010777	
AGAP010778	
AGAP010779	
AGAP010780	
AGAP010781	
AGAP010782	
AGAP010783	
AGAP010784	
AGAP010785	
AGAP010786	
AGAP010787	
AGAP010788	
AGAP010789	
AGAP010790	
AGAP010791	
AGAP010792	
AGAP010793	
AGAP010794	
AGAP010795	
AGAP010796	
AGAP010797	
AGAP010798	
AGAP010799	
AGAP010800	
AGAP010801	
AGAP010802	
AGAP010803	
AGAP010804	
AGAP010805	
AGAP010806	
AGAP010807	
AGAP010808	
AGAP010809	
AGAP010811	
AGAP010813	TEP18
AGAP010817	
AGAP010818	TEP11
AGAP010820	
AGAP010821	
AGAP010822	
AGAP010823	
AGAP010824	
AGAP010825	
AGAP010827	CASPS10
AGAP010831	TEP8
AGAP010832	TEP19
AGAP010834	
AGAP010835	
AGAP010836	
AGAP010837	
AGAP010838	
AGAP010839	
AGAP010840	
AGAP010841	
AGAP010842	
AGAP010843	
AGAP010844	
AGAP010845	
AGAP010846	
AGAP010847	
AGAP010848	
AGAP010849	
AGAP010850	
AGAP010851	GPRLKK
AGAP010852	
AGAP010853	
AGAP010854	
AGAP010855	
AGAP010856	
AGAP010857	
AGAP028696	COE09895
AGAP028695	
AGAP010860	
AGAP010861	
AGAP010862	
AGAP010863	
AGAP010864	
